onset	duration	trial_type	scan	frequency_kHz	level_dB_SPL	bandwidth_kHz
2.5	0.05	Adapter 507Hz	1	0.507	70.00	0.079
2.58	0.05	Adapter 507Hz	1	0.507	70.00	0.079
2.66	0.05	Adapter 507Hz	1	0.507	70.00	0.079
2.74	0.05	Adapter 507Hz	1	0.507	70.00	0.079
3.0	0.05	Adapter 507Hz	1	0.507	70.00	0.079
3.08	0.05	Adapter 507Hz	1	0.507	70.00	0.079
3.16	0.05	Adapter 507Hz	1	0.507	70.00	0.079
3.24	0.05	Adapter 507Hz	1	0.507	70.00	0.079
3.5	0.05	Adapter 507Hz	1	0.507	70.00	0.079
3.58	0.05	Adapter 507Hz	1	0.507	70.00	0.079
3.66	0.05	Adapter 507Hz	1	0.507	70.00	0.079
3.74	0.05	Adapter 507Hz	1	0.507	70.00	0.079
4.0	0.05	Adapter 507Hz	1	0.507	70.00	0.079
4.08	0.05	Adapter 507Hz	1	0.507	70.00	0.079
4.16	0.05	Adapter 507Hz	1	0.507	70.00	0.079
4.24	0.05	Adapter 507Hz	1	0.507	70.00	0.079
4.5	0.05	Adapter 507Hz	1	0.507	70.00	0.079
4.58	0.05	Adapter 507Hz	1	0.507	70.00	0.079
4.66	0.05	Adapter 507Hz	1	0.507	70.00	0.079
4.74	0.05	Adapter 507Hz	1	0.507	70.00	0.079
5.0	0.05	Adapter 507Hz	1	0.507	70.00	0.079
5.08	0.05	Adapter 507Hz	1	0.507	70.00	0.079
5.16	0.05	Adapter 507Hz	1	0.507	70.00	0.079
5.24	0.05	Adapter 507Hz	1	0.507	70.00	0.079
5.5	0.05	Adapter 507Hz	1	0.507	70.00	0.079
5.58	0.05	Adapter 507Hz	1	0.507	70.00	0.079
5.66	0.05	Adapter 507Hz	1	0.507	70.00	0.079
5.74	0.05	Adapter 507Hz	1	0.507	70.00	0.079
6.0	0.05	Adapter 507Hz	1	0.507	70.00	0.079
6.08	0.05	Adapter 507Hz	1	0.507	70.00	0.079
6.16	0.05	Adapter 507Hz	1	0.507	70.00	0.079
6.24	0.05	Adapter 507Hz	1	0.507	70.00	0.079
6.5	0.05	Adapter 507Hz	1	0.507	70.00	0.079
6.58	0.05	Adapter 507Hz	1	0.507	70.00	0.079
6.66	0.05	Adapter 507Hz	1	0.507	70.00	0.079
6.74	0.05	Adapter 507Hz	1	0.507	70.00	0.079
7.0	0.05	Adapter 507Hz	1	0.507	70.00	0.079
7.08	0.05	Adapter 507Hz	1	0.507	70.00	0.079
7.16	0.05	Adapter 507Hz	1	0.507	70.00	0.079
7.24	0.05	Adapter 507Hz	1	0.507	70.00	0.079
9.972	0.05	Adapter 251Hz	2	0.251	70.00	0.052
10.052	0.05	Adapter 251Hz	2	0.251	70.00	0.052
10.132	0.05	Adapter 251Hz	2	0.251	70.00	0.052
10.212	0.05	Adapter 251Hz	2	0.251	70.00	0.052
10.472	0.05	Adapter 251Hz	2	0.251	70.00	0.052
10.552	0.05	Adapter 251Hz	2	0.251	70.00	0.052
10.632	0.05	Adapter 251Hz	2	0.251	70.00	0.052
10.712	0.05	Adapter 251Hz	2	0.251	70.00	0.052
10.972	0.05	Adapter 251Hz	2	0.251	70.00	0.052
11.052	0.05	Adapter 251Hz	2	0.251	70.00	0.052
11.132	0.05	Adapter 251Hz	2	0.251	70.00	0.052
11.212	0.05	Adapter 251Hz	2	0.251	70.00	0.052
11.472	0.05	Adapter 251Hz	2	0.251	70.00	0.052
11.552	0.05	Adapter 251Hz	2	0.251	70.00	0.052
11.632	0.05	Adapter 251Hz	2	0.251	70.00	0.052
11.712	0.05	Adapter 251Hz	2	0.251	70.00	0.052
11.972	0.05	Adapter 251Hz	2	0.251	70.00	0.052
12.052	0.05	Adapter 251Hz	2	0.251	70.00	0.052
12.132	0.05	Adapter 251Hz	2	0.251	70.00	0.052
12.212	0.05	Adapter 251Hz	2	0.251	70.00	0.052
12.472	0.05	Adapter 251Hz	2	0.251	70.00	0.052
12.552	0.05	Adapter 251Hz	2	0.251	70.00	0.052
12.632	0.05	Adapter 251Hz	2	0.251	70.00	0.052
12.712	0.05	Adapter 251Hz	2	0.251	70.00	0.052
12.972	0.05	Adapter 251Hz	2	0.251	70.00	0.052
13.052	0.05	Adapter 251Hz	2	0.251	70.00	0.052
13.132	0.05	Adapter 251Hz	2	0.251	70.00	0.052
13.212	0.05	Adapter 251Hz	2	0.251	70.00	0.052
13.472	0.05	Adapter 251Hz	2	0.251	70.00	0.052
13.552	0.05	Adapter 251Hz	2	0.251	70.00	0.052
13.632	0.05	Adapter 251Hz	2	0.251	70.00	0.052
13.712	0.05	Adapter 251Hz	2	0.251	70.00	0.052
13.972	0.05	Adapter 251Hz	2	0.251	70.00	0.052
14.052	0.05	Adapter 251Hz	2	0.251	70.00	0.052
14.132	0.05	Adapter 251Hz	2	0.251	70.00	0.052
14.212	0.05	Adapter 251Hz	2	0.251	70.00	0.052
14.472	0.05	Adapter 251Hz	2	0.251	70.00	0.052
14.552	0.05	Adapter 251Hz	2	0.251	70.00	0.052
14.632	0.05	Adapter 251Hz	2	0.251	70.00	0.052
14.712	0.05	Adapter 251Hz	2	0.251	70.00	0.052
17.507	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
17.587	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
17.667	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
17.747	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
18.007	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
18.087	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
18.167	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
18.247	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
18.507	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
18.587	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
18.667	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
18.747	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
19.007	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
19.087	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
19.167	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
19.247	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
19.507	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
19.587	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
19.667	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
19.747	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
20.007	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
20.087	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
20.167	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
20.247	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
20.507	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
20.587	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
20.667	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
20.747	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
21.007	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
21.087	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
21.167	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
21.247	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
21.507	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
21.587	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
21.667	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
21.747	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
22.007	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
22.087	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
22.167	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
22.247	0.05	Adapter 1501Hz	3	1.501	70.00	0.186
24.995	0.05	Adapter 507Hz Probe 3839Hz	4	0.507	70.00	0.079
