onset	duration	trial_type	scan	frequency_kHz	level_dB_SPL	bandwidth_kHz
17.5	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
17.73	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
18.0	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
18.23	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
18.5	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
18.73	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
19.0	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
19.23	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
19.5	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
19.73	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
20.0	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
20.23	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
20.5	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
20.73	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
21.0	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
21.23	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
21.5	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
21.73	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
22.0	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
22.23	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
25.032	0.2	Adapter 899Hz	4	0.899	70.00	0.121
25.532	0.2	Adapter 899Hz	4	0.899	70.00	0.121
26.032	0.2	Adapter 899Hz	4	0.899	70.00	0.121
26.532	0.2	Adapter 899Hz	4	0.899	70.00	0.121
27.032	0.2	Adapter 899Hz	4	0.899	70.00	0.121
27.532	0.2	Adapter 899Hz	4	0.899	70.00	0.121
28.032	0.2	Adapter 899Hz	4	0.899	70.00	0.121
28.532	0.2	Adapter 899Hz	4	0.899	70.00	0.121
29.032	0.2	Adapter 899Hz	4	0.899	70.00	0.121
29.532	0.2	Adapter 899Hz	4	0.899	70.00	0.121
32.485	0.2	Adapter 507Hz Probe 3839Hz	5	0.507	70.00	0.079
32.715	0.05	Adapter 507Hz Probe 3839Hz	5	3.839	70.00	0.437
32.985	0.2	Adapter 507Hz Probe 3839Hz	5	0.507	70.00	0.079
33.215	0.05	Adapter 507Hz Probe 3839Hz	5	3.839	70.00	0.437
