onset	duration	trial_type	scan	frequency_kHz	level_dB_SPL	bandwidth_kHz
2.0	0.05	Tone 2400Hz	1	2.400	80.00	0.283
2.1	0.2	Tone 2400Hz	1	2.400	80.00	0.283
2.35	0.2	Tone 2400Hz	1	2.400	80.00	0.283
2.6	0.05	Tone 2400Hz	1	2.400	80.00	0.283
2.7	0.2	Tone 2400Hz	1	2.400	80.00	0.283
2.95	0.2	Tone 2400Hz	1	2.400	80.00	0.283
3.2	0.2	Tone 2400Hz	1	2.400	80.00	0.283
3.45	0.2	Tone 2400Hz	1	2.400	80.00	0.283
3.7	0.05	Tone 2400Hz	1	2.400	80.00	0.283
3.8	0.2	Tone 2400Hz	1	2.400	80.00	0.283
4.05	0.2	Tone 2400Hz	1	2.400	80.00	0.283
4.3	0.05	Tone 2400Hz	1	2.400	80.00	0.283
4.4	0.05	Tone 2400Hz	1	2.400	80.00	0.283
4.5	0.05	Tone 2400Hz	1	2.400	80.00	0.283
4.6	0.2	Tone 2400Hz	1	2.400	80.00	0.283
4.85	0.2	Tone 2400Hz	1	2.400	80.00	0.283
5.1	0.2	Tone 2400Hz	1	2.400	80.00	0.283
5.35	0.05	Tone 2400Hz	1	2.400	80.00	0.283
5.45	0.2	Tone 2400Hz	1	2.400	80.00	0.283
5.7	0.2	Tone 2400Hz	1	2.400	80.00	0.283
5.95	0.2	Tone 2400Hz	1	2.400	80.00	0.283
6.2	0.2	Tone 2400Hz	1	2.400	80.00	0.283
6.45	0.05	Tone 2400Hz	1	2.400	80.00	0.283
6.55	0.05	Tone 2400Hz	1	2.400	80.00	0.283
6.65	0.2	Tone 2400Hz	1	2.400	80.00	0.283
6.9	0.05	Tone 2400Hz	1	2.400	80.00	0.283
9.488	0.05	Tone 1696Hz	2	1.696	80.00	0.207
9.588	0.2	Tone 1696Hz	2	1.696	80.00	0.207
9.838	0.2	Tone 1696Hz	2	1.696	80.00	0.207
10.088	0.2	Tone 1696Hz	2	1.696	80.00	0.207
10.338	0.05	Tone 1696Hz	2	1.696	80.00	0.207
10.438	0.2	Tone 1696Hz	2	1.696	80.00	0.207
10.688	0.05	Tone 1696Hz	2	1.696	80.00	0.207
10.788	0.05	Tone 1696Hz	2	1.696	80.00	0.207
10.888	0.2	Tone 1696Hz	2	1.696	80.00	0.207
11.138	0.05	Tone 1696Hz	2	1.696	80.00	0.207
11.238	0.05	Tone 1696Hz	2	1.696	80.00	0.207
11.338	0.2	Tone 1696Hz	2	1.696	80.00	0.207
11.588	0.2	Tone 1696Hz	2	1.696	80.00	0.207
11.838	0.2	Tone 1696Hz	2	1.696	80.00	0.207
12.088	0.2	Tone 1696Hz	2	1.696	80.00	0.207
12.338	0.05	Tone 1696Hz	2	1.696	80.00	0.207
12.438	0.2	Tone 1696Hz	2	1.696	80.00	0.207
12.688	0.05	Tone 1696Hz	2	1.696	80.00	0.207
12.788	0.05	Tone 1696Hz	2	1.696	80.00	0.207
12.888	0.2	Tone 1696Hz	2	1.696	80.00	0.207
13.138	0.2	Tone 1696Hz	2	1.696	80.00	0.207
13.388	0.2	Tone 1696Hz	2	1.696	80.00	0.207
13.638	0.2	Tone 1696Hz	2	1.696	80.00	0.207
13.888	0.2	Tone 1696Hz	2	1.696	80.00	0.207
14.138	0.2	Tone 1696Hz	2	1.696	80.00	0.207
14.388	0.05	Tone 1696Hz	2	1.696	80.00	0.207
16.992	0.05	Tone 8012Hz	3	8.012	80.00	0.886
17.092	0.05	Tone 8012Hz	3	8.012	80.00	0.886
17.192	0.05	Tone 8012Hz	3	8.012	80.00	0.886
17.292	0.2	Tone 8012Hz	3	8.012	80.00	0.886
17.542	0.2	Tone 8012Hz	3	8.012	80.00	0.886
17.792	0.05	Tone 8012Hz	3	8.012	80.00	0.886
17.892	0.2	Tone 8012Hz	3	8.012	80.00	0.886
18.142	0.2	Tone 8012Hz	3	8.012	80.00	0.886
18.392	0.05	Tone 8012Hz	3	8.012	80.00	0.886
18.492	0.05	Tone 8012Hz	3	8.012	80.00	0.886
18.592	0.05	Tone 8012Hz	3	8.012	80.00	0.886
18.692	0.2	Tone 8012Hz	3	8.012	80.00	0.886
18.942	0.2	Tone 8012Hz	3	8.012	80.00	0.886
19.192	0.2	Tone 8012Hz	3	8.012	80.00	0.886
19.442	0.2	Tone 8012Hz	3	8.012	80.00	0.886
19.692	0.2	Tone 8012Hz	3	8.012	80.00	0.886
