onset	duration	trial_type	scan	frequency_kHz	level_dB_SPL	bandwidth_kHz
2.0	0.05	Tone 5210Hz	1	5.210	80.00	0.585
2.1	0.05	Tone 5210Hz	1	5.210	80.00	0.585
2.2	0.2	Tone 5210Hz	1	5.210	80.00	0.585
2.45	0.05	Tone 5210Hz	1	5.210	80.00	0.585
2.55	0.2	Tone 5210Hz	1	5.210	80.00	0.585
2.8	0.2	Tone 5210Hz	1	5.210	80.00	0.585
3.05	0.2	Tone 5210Hz	1	5.210	80.00	0.585
3.3	0.2	Tone 5210Hz	1	5.210	80.00	0.585
3.55	0.2	Tone 5210Hz	1	5.210	80.00	0.585
3.8	0.05	Tone 5210Hz	1	5.210	80.00	0.585
3.9	0.05	Tone 5210Hz	1	5.210	80.00	0.585
4.0	0.2	Tone 5210Hz	1	5.210	80.00	0.585
4.25	0.05	Tone 5210Hz	1	5.210	80.00	0.585
4.35	0.2	Tone 5210Hz	1	5.210	80.00	0.585
4.6	0.2	Tone 5210Hz	1	5.210	80.00	0.585
4.85	0.2	Tone 5210Hz	1	5.210	80.00	0.585
5.1	0.2	Tone 5210Hz	1	5.210	80.00	0.585
5.35	0.05	Tone 5210Hz	1	5.210	80.00	0.585
5.45	0.2	Tone 5210Hz	1	5.210	80.00	0.585
5.7	0.2	Tone 5210Hz	1	5.210	80.00	0.585
5.95	0.2	Tone 5210Hz	1	5.210	80.00	0.585
6.2	0.05	Tone 5210Hz	1	5.210	80.00	0.585
6.3	0.05	Tone 5210Hz	1	5.210	80.00	0.585
6.4	0.05	Tone 5210Hz	1	5.210	80.00	0.585
6.5	0.2	Tone 5210Hz	1	5.210	80.00	0.585
6.75	0.2	Tone 5210Hz	1	5.210	80.00	0.585
9.488	0.05	Tone 385Hz	2	0.385	80.00	0.066
9.588	0.2	Tone 385Hz	2	0.385	80.00	0.066
9.838	0.05	Tone 385Hz	2	0.385	80.00	0.066
9.938	0.2	Tone 385Hz	2	0.385	80.00	0.066
10.188	0.2	Tone 385Hz	2	0.385	80.00	0.066
10.438	0.05	Tone 385Hz	2	0.385	80.00	0.066
10.538	0.05	Tone 385Hz	2	0.385	80.00	0.066
10.638	0.2	Tone 385Hz	2	0.385	80.00	0.066
10.888	0.2	Tone 385Hz	2	0.385	80.00	0.066
11.138	0.2	Tone 385Hz	2	0.385	80.00	0.066
11.388	0.2	Tone 385Hz	2	0.385	80.00	0.066
11.638	0.05	Tone 385Hz	2	0.385	80.00	0.066
11.738	0.05	Tone 385Hz	2	0.385	80.00	0.066
11.838	0.2	Tone 385Hz	2	0.385	80.00	0.066
12.088	0.2	Tone 385Hz	2	0.385	80.00	0.066
12.338	0.2	Tone 385Hz	2	0.385	80.00	0.066
12.588	0.2	Tone 385Hz	2	0.385	80.00	0.066
12.838	0.05	Tone 385Hz	2	0.385	80.00	0.066
12.938	0.2	Tone 385Hz	2	0.385	80.00	0.066
13.188	0.05	Tone 385Hz	2	0.385	80.00	0.066
13.288	0.2	Tone 385Hz	2	0.385	80.00	0.066
13.538	0.05	Tone 385Hz	2	0.385	80.00	0.066
13.638	0.2	Tone 385Hz	2	0.385	80.00	0.066
13.888	0.05	Tone 385Hz	2	0.385	80.00	0.066
13.988	0.2	Tone 385Hz	2	0.385	80.00	0.066
14.238	0.2	Tone 385Hz	2	0.385	80.00	0.066
24.526	0.2	Tone 6466Hz	4	6.466	80.00	0.720
24.776	0.2	Tone 6466Hz	4	6.466	80.00	0.720
25.026	0.2	Tone 6466Hz	4	6.466	80.00	0.720
25.276	0.05	Tone 6466Hz	4	6.466	80.00	0.720
25.376	0.2	Tone 6466Hz	4	6.466	80.00	0.720
25.626	0.05	Tone 6466Hz	4	6.466	80.00	0.720
25.726	0.2	Tone 6466Hz	4	6.466	80.00	0.720
25.976	0.05	Tone 6466Hz	4	6.466	80.00	0.720
26.076	0.05	Tone 6466Hz	4	6.466	80.00	0.720
26.176	0.2	Tone 6466Hz	4	6.466	80.00	0.720
26.426	0.2	Tone 6466Hz	4	6.466	80.00	0.720
26.676	0.2	Tone 6466Hz	4	6.466	80.00	0.720
26.926	0.05	Tone 6466Hz	4	6.466	80.00	0.720
27.026	0.2	Tone 6466Hz	4	6.466	80.00	0.720
