onset	duration	trial_type	scan	frequency_kHz	level_dB_SPL	bandwidth_kHz
2.5	0.2	Adapter 899Hz Probe 3839Hz	1	0.899	70.00	0.121
2.73	0.05	Adapter 899Hz Probe 3839Hz	1	3.839	70.00	0.437
3.0	0.2	Adapter 899Hz Probe 3839Hz	1	0.899	70.00	0.121
3.23	0.05	Adapter 899Hz Probe 3839Hz	1	3.839	70.00	0.437
3.5	0.2	Adapter 899Hz Probe 3839Hz	1	0.899	70.00	0.121
3.73	0.05	Adapter 899Hz Probe 3839Hz	1	3.839	70.00	0.437
4.0	0.2	Adapter 899Hz Probe 3839Hz	1	0.899	70.00	0.121
4.23	0.05	Adapter 899Hz Probe 3839Hz	1	3.839	70.00	0.437
4.5	0.2	Adapter 899Hz Probe 3839Hz	1	0.899	70.00	0.121
4.73	0.05	Adapter 899Hz Probe 3839Hz	1	3.839	70.00	0.437
5.0	0.2	Adapter 899Hz Probe 3839Hz	1	0.899	70.00	0.121
5.23	0.05	Adapter 899Hz Probe 3839Hz	1	3.839	70.00	0.437
5.5	0.2	Adapter 899Hz Probe 3839Hz	1	0.899	70.00	0.121
5.73	0.05	Adapter 899Hz Probe 3839Hz	1	3.839	70.00	0.437
6.0	0.2	Adapter 899Hz Probe 3839Hz	1	0.899	70.00	0.121
6.23	0.05	Adapter 899Hz Probe 3839Hz	1	3.839	70.00	0.437
6.5	0.2	Adapter 899Hz Probe 3839Hz	1	0.899	70.00	0.121
6.73	0.05	Adapter 899Hz Probe 3839Hz	1	3.839	70.00	0.437
7.0	0.2	Adapter 899Hz Probe 3839Hz	1	0.899	70.00	0.121
7.23	0.05	Adapter 899Hz Probe 3839Hz	1	3.839	70.00	0.437
9.972	0.2	Adapter 1501Hz	2	1.501	70.00	0.186
10.472	0.2	Adapter 1501Hz	2	1.501	70.00	0.186
10.972	0.2	Adapter 1501Hz	2	1.501	70.00	0.186
11.472	0.2	Adapter 1501Hz	2	1.501	70.00	0.186
11.972	0.2	Adapter 1501Hz	2	1.501	70.00	0.186
12.472	0.2	Adapter 1501Hz	2	1.501	70.00	0.186
12.972	0.2	Adapter 1501Hz	2	1.501	70.00	0.186
13.472	0.2	Adapter 1501Hz	2	1.501	70.00	0.186
13.972	0.2	Adapter 1501Hz	2	1.501	70.00	0.186
14.472	0.2	Adapter 1501Hz	2	1.501	70.00	0.186
17.721	0.05	Probe 3839Hz	3	3.839	70.00	0.437
18.221	0.05	Probe 3839Hz	3	3.839	70.00	0.437
18.721	0.05	Probe 3839Hz	3	3.839	70.00	0.437
19.221	0.05	Probe 3839Hz	3	3.839	70.00	0.437
19.721	0.05	Probe 3839Hz	3	3.839	70.00	0.437
20.221	0.05	Probe 3839Hz	3	3.839	70.00	0.437
20.721	0.05	Probe 3839Hz	3	3.839	70.00	0.437
21.221	0.05	Probe 3839Hz	3	3.839	70.00	0.437
21.721	0.05	Probe 3839Hz	3	3.839	70.00	0.437
22.221	0.05	Probe 3839Hz	3	3.839	70.00	0.437
32.467	0.2	Adapter 899Hz	5	0.899	70.00	0.121
32.967	0.2	Adapter 899Hz	5	0.899	70.00	0.121
33.467	0.2	Adapter 899Hz	5	0.899	70.00	0.121
33.967	0.2	Adapter 899Hz	5	0.899	70.00	0.121
34.467	0.2	Adapter 899Hz	5	0.899	70.00	0.121
34.967	0.2	Adapter 899Hz	5	0.899	70.00	0.121
35.467	0.2	Adapter 899Hz	5	0.899	70.00	0.121
35.967	0.2	Adapter 899Hz	5	0.899	70.00	0.121
36.467	0.2	Adapter 899Hz	5	0.899	70.00	0.121
36.967	0.2	Adapter 899Hz	5	0.899	70.00	0.121
40.002	0.2	Adapter 2423Hz	6	2.423	70.00	0.285
40.502	0.2	Adapter 2423Hz	6	2.423	70.00	0.285
41.002	0.2	Adapter 2423Hz	6	2.423	70.00	0.285
41.502	0.2	Adapter 2423Hz	6	2.423	70.00	0.285
42.002	0.2	Adapter 2423Hz	6	2.423	70.00	0.285
42.502	0.2	Adapter 2423Hz	6	2.423	70.00	0.285
43.002	0.2	Adapter 2423Hz	6	2.423	70.00	0.285
43.502	0.2	Adapter 2423Hz	6	2.423	70.00	0.285
44.002	0.2	Adapter 2423Hz	6	2.423	70.00	0.285
44.502	0.2	Adapter 2423Hz	6	2.423	70.00	0.285
47.475	0.2	Adapter 507Hz Probe 3839Hz	7	0.507	70.00	0.079
47.705	0.05	Adapter 507Hz Probe 3839Hz	7	3.839	70.00	0.437
47.975	0.2	Adapter 507Hz Probe 3839Hz	7	0.507	70.00	0.079
48.205	0.05	Adapter 507Hz Probe 3839Hz	7	3.839	70.00	0.437
48.475	0.2	Adapter 507Hz Probe 3839Hz	7	0.507	70.00	0.079
48.705	0.05	Adapter 507Hz Probe 3839Hz	7	3.839	70.00	0.437
48.975	0.2	Adapter 507Hz Probe 3839Hz	7	0.507	70.00	0.079
49.205	0.05	Adapter 507Hz Probe 3839Hz	7	3.839	70.00	0.437
49.475	0.2	Adapter 507Hz Probe 3839Hz	7	0.507	70.00	0.079
49.705	0.05	Adapter 507Hz Probe 3839Hz	7	3.839	70.00	0.437
49.975	0.2	Adapter 507Hz Probe 3839Hz	7	0.507	70.00	0.079
50.205	0.05	Adapter 507Hz Probe 3839Hz	7	3.839	70.00	0.437
50.475	0.2	Adapter 507Hz Probe 3839Hz	7	0.507	70.00	0.079
50.705	0.05	Adapter 507Hz Probe 3839Hz	7	3.839	70.00	0.437
50.975	0.2	Adapter 507Hz Probe 3839Hz	7	0.507	70.00	0.079
51.205	0.05	Adapter 507Hz Probe 3839Hz	7	3.839	70.00	0.437
51.475	0.2	Adapter 507Hz Probe 3839Hz	7	0.507	70.00	0.079
51.705	0.05	Adapter 507Hz Probe 3839Hz	7	3.839	70.00	0.437
51.975	0.2	Adapter 507Hz Probe 3839Hz	7	0.507	70.00	0.079
52.205	0.05	Adapter 507Hz Probe 3839Hz	7	3.839	70.00	0.437
55.009	0.2	Adapter 1501Hz Probe 3839Hz	8	1.501	70.00	0.186
55.239	0.05	Adapter 1501Hz Probe 3839Hz	8	3.839	70.00	0.437
55.509	0.2	Adapter 1501Hz Probe 3839Hz	8	1.501	70.00	0.186
55.739	0.05	Adapter 1501Hz Probe 3839Hz	8	3.839	70.00	0.437
56.009	0.2	Adapter 1501Hz Probe 3839Hz	8	1.501	70.00	0.186
56.239	0.05	Adapter 1501Hz Probe 3839Hz	8	3.839	70.00	0.437
56.509	0.2	Adapter 1501Hz Probe 3839Hz	8	1.501	70.00	0.186
56.739	0.05	Adapter 1501Hz Probe 3839Hz	8	3.839	70.00	0.437
57.009	0.2	Adapter 1501Hz Probe 3839Hz	8	1.501	70.00	0.186
57.239	0.05	Adapter 1501Hz Probe 3839Hz	8	3.839	70.00	0.437
57.509	0.2	Adapter 1501Hz Probe 3839Hz	8	1.501	70.00	0.186
57.739	0.05	Adapter 1501Hz Probe 3839Hz	8	3.839	70.00	0.437
58.009	0.2	Adapter 1501Hz Probe 3839Hz	8	1.501	70.00	0.186
58.239	0.05	Adapter 1501Hz Probe 3839Hz	8	3.839	70.00	0.437
58.509	0.2	Adapter 1501Hz Probe 3839Hz	8	1.501	70.00	0.186
58.739	0.05	Adapter 1501Hz Probe 3839Hz	8	3.839	70.00	0.437
59.009	0.2	Adapter 1501Hz Probe 3839Hz	8	1.501	70.00	0.186
59.239	0.05	Adapter 1501Hz Probe 3839Hz	8	3.839	70.00	0.437
59.509	0.2	Adapter 1501Hz Probe 3839Hz	8	1.501	70.00	0.186
59.739	0.05	Adapter 1501Hz Probe 3839Hz	8	3.839	70.00	0.437
69.985	0.2	Adapter 507Hz	10	0.507	70.00	0.079
70.485	0.2	Adapter 507Hz	10	0.507	70.00	0.079
70.985	0.2	Adapter 507Hz	10	0.507	70.00	0.079
71.485	0.2	Adapter 507Hz	10	0.507	70.00	0.079
71.985	0.2	Adapter 507Hz	10	0.507	70.00	0.079
72.485	0.2	Adapter 507Hz	10	0.507	70.00	0.079
72.985	0.2	Adapter 507Hz	10	0.507	70.00	0.079
73.485	0.2	Adapter 507Hz	10	0.507	70.00	0.079
73.985	0.2	Adapter 507Hz	10	0.507	70.00	0.079
74.485	0.2	Adapter 507Hz	10	0.507	70.00	0.079
77.473	0.2	Adapter 3839Hz Probe 3839Hz	11	3.839	70.00	0.437
77.703	0.05	Adapter 3839Hz Probe 3839Hz	11	3.839	70.00	0.437
77.973	0.2	Adapter 3839Hz Probe 3839Hz	11	3.839	70.00	0.437
78.203	0.05	Adapter 3839Hz Probe 3839Hz	11	3.839	70.00	0.437
78.473	0.2	Adapter 3839Hz Probe 3839Hz	11	3.839	70.00	0.437
78.703	0.05	Adapter 3839Hz Probe 3839Hz	11	3.839	70.00	0.437
78.973	0.2	Adapter 3839Hz Probe 3839Hz	11	3.839	70.00	0.437
79.203	0.05	Adapter 3839Hz Probe 3839Hz	11	3.839	70.00	0.437
79.473	0.2	Adapter 3839Hz Probe 3839Hz	11	3.839	70.00	0.437
79.703	0.05	Adapter 3839Hz Probe 3839Hz	11	3.839	70.00	0.437
79.973	0.2	Adapter 3839Hz Probe 3839Hz	11	3.839	70.00	0.437
80.203	0.05	Adapter 3839Hz Probe 3839Hz	11	3.839	70.00	0.437
80.473	0.2	Adapter 3839Hz Probe 3839Hz	11	3.839	70.00	0.437
80.703	0.05	Adapter 3839Hz Probe 3839Hz	11	3.839	70.00	0.437
80.973	0.2	Adapter 3839Hz Probe 3839Hz	11	3.839	70.00	0.437
81.203	0.05	Adapter 3839Hz Probe 3839Hz	11	3.839	70.00	0.437
81.473	0.2	Adapter 3839Hz Probe 3839Hz	11	3.839	70.00	0.437
81.703	0.05	Adapter 3839Hz Probe 3839Hz	11	3.839	70.00	0.437
81.973	0.2	Adapter 3839Hz Probe 3839Hz	11	3.839	70.00	0.437
82.203	0.05	Adapter 3839Hz Probe 3839Hz	11	3.839	70.00	0.437
85.008	0.2	Adapter 3839Hz	12	3.839	70.00	0.437
85.508	0.2	Adapter 3839Hz	12	3.839	70.00	0.437
86.008	0.2	Adapter 3839Hz	12	3.839	70.00	0.437
86.508	0.2	Adapter 3839Hz	12	3.839	70.00	0.437
87.008	0.2	Adapter 3839Hz	12	3.839	70.00	0.437
87.508	0.2	Adapter 3839Hz	12	3.839	70.00	0.437
88.008	0.2	Adapter 3839Hz	12	3.839	70.00	0.437
88.508	0.2	Adapter 3839Hz	12	3.839	70.00	0.437
89.008	0.2	Adapter 3839Hz	12	3.839	70.00	0.437
89.508	0.2	Adapter 3839Hz	12	3.839	70.00	0.437
92.481	0.2	Adapter 251Hz	13	0.251	70.00	0.052
92.981	0.2	Adapter 251Hz	13	0.251	70.00	0.052
93.481	0.2	Adapter 251Hz	13	0.251	70.00	0.052
93.981	0.2	Adapter 251Hz	13	0.251	70.00	0.052
94.481	0.2	Adapter 251Hz	13	0.251	70.00	0.052
94.981	0.2	Adapter 251Hz	13	0.251	70.00	0.052
95.481	0.2	Adapter 251Hz	13	0.251	70.00	0.052
95.981	0.2	Adapter 251Hz	13	0.251	70.00	0.052
96.481	0.2	Adapter 251Hz	13	0.251	70.00	0.052
96.981	0.2	Adapter 251Hz	13	0.251	70.00	0.052
107.519	0.2	Adapter 2423Hz Probe 3839Hz	15	2.423	70.00	0.285
107.749	0.05	Adapter 2423Hz Probe 3839Hz	15	3.839	70.00	0.437
108.019	0.2	Adapter 2423Hz Probe 3839Hz	15	2.423	70.00	0.285
108.249	0.05	Adapter 2423Hz Probe 3839Hz	15	3.839	70.00	0.437
108.519	0.2	Adapter 2423Hz Probe 3839Hz	15	2.423	70.00	0.285
108.749	0.05	Adapter 2423Hz Probe 3839Hz	15	3.839	70.00	0.437
109.019	0.2	Adapter 2423Hz Probe 3839Hz	15	2.423	70.00	0.285
109.249	0.05	Adapter 2423Hz Probe 3839Hz	15	3.839	70.00	0.437
109.519	0.2	Adapter 2423Hz Probe 3839Hz	15	2.423	70.00	0.285
109.749	0.05	Adapter 2423Hz Probe 3839Hz	15	3.839	70.00	0.437
110.019	0.2	Adapter 2423Hz Probe 3839Hz	15	2.423	70.00	0.285
110.249	0.05	Adapter 2423Hz Probe 3839Hz	15	3.839	70.00	0.437
110.519	0.2	Adapter 2423Hz Probe 3839Hz	15	2.423	70.00	0.285
110.749	0.05	Adapter 2423Hz Probe 3839Hz	15	3.839	70.00	0.437
111.019	0.2	Adapter 2423Hz Probe 3839Hz	15	2.423	70.00	0.285
111.249	0.05	Adapter 2423Hz Probe 3839Hz	15	3.839	70.00	0.437
111.519	0.2	Adapter 2423Hz Probe 3839Hz	15	2.423	70.00	0.285
111.749	0.05	Adapter 2423Hz Probe 3839Hz	15	3.839	70.00	0.437
112.019	0.2	Adapter 2423Hz Probe 3839Hz	15	2.423	70.00	0.285
112.249	0.05	Adapter 2423Hz Probe 3839Hz	15	3.839	70.00	0.437
114.992	0.2	Adapter 6009Hz	16	6.009	70.00	0.671
115.492	0.2	Adapter 6009Hz	16	6.009	70.00	0.671
115.992	0.2	Adapter 6009Hz	16	6.009	70.00	0.671
