onset	duration	trial_type	scan	frequency_kHz	level_dB_SPL	bandwidth_kHz
10.035	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
10.115	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
10.195	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
10.275	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
10.535	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
10.615	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
10.695	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
10.775	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
11.035	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
11.115	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
11.195	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
11.275	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
11.535	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
11.615	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
11.695	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
11.775	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
12.035	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
12.115	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
12.195	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
12.275	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
12.535	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
12.615	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
12.695	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
12.775	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
13.035	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
13.115	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
13.195	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
13.275	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
13.535	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
13.615	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
13.695	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
13.775	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
14.035	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
14.115	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
14.195	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
14.275	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
14.535	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
14.615	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
14.695	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
14.775	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
17.539	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
17.619	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
17.699	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
17.779	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
18.039	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
18.119	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
18.199	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
18.279	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
18.539	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
18.619	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
18.699	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
18.779	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
19.039	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
19.119	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
19.199	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
19.279	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
19.539	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
19.619	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
19.699	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
19.779	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
20.039	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
20.119	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
20.199	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
20.279	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
20.539	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
20.619	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
20.699	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
20.779	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
21.039	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
21.119	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
21.199	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
21.279	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
21.539	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
21.619	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
21.699	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
21.779	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
22.039	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
22.119	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
22.199	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
22.279	0.05	Adapter 2423Hz	3	2.423	70.00	0.285
32.53	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
32.61	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
32.69	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
32.77	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
32.85	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
33.03	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
33.11	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
33.19	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
33.27	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
33.35	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
33.53	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
33.61	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
33.69	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
33.77	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
33.85	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
34.03	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
34.11	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
34.19	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
34.27	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
34.35	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
34.53	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
34.61	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
34.69	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
34.77	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
34.85	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
35.03	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
35.11	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
35.19	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
35.27	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
35.35	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
35.53	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
35.61	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
35.69	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
35.77	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
35.85	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
36.03	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
36.11	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
36.19	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
36.27	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
36.35	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
36.53	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
36.61	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
36.69	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
36.77	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
36.85	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
37.03	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
37.11	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
37.19	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
37.27	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
37.35	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
40.003	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
40.083	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
40.163	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
40.243	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
40.503	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
40.583	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
40.663	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
40.743	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
41.003	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
41.083	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
41.163	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
41.243	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
41.503	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
41.583	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
41.663	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
41.743	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
42.003	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
42.083	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
42.163	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
42.243	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
42.503	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
42.583	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
42.663	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
