onset	duration	trial_type	scan	frequency_kHz	level_dB_SPL	bandwidth_kHz
9.972	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
10.052	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
10.132	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
10.212	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
10.472	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
10.552	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
10.632	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
10.712	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
10.972	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
11.052	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
11.132	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
11.212	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
11.472	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
11.552	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
11.632	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
11.712	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
11.972	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
12.052	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
12.132	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
12.212	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
12.472	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
12.552	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
12.632	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
12.712	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
12.972	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
13.052	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
13.132	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
13.212	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
13.472	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
13.552	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
13.632	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
13.712	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
13.972	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
14.052	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
14.132	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
14.212	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
14.472	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
14.552	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
14.632	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
14.712	0.05	Adapter 6009Hz	2	6.009	70.00	0.671
17.476	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
17.556	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
17.636	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
17.716	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
17.976	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
18.056	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
18.136	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
18.216	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
18.476	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
18.556	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
18.636	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
18.716	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
18.976	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
19.056	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
19.136	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
19.216	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
19.476	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
19.556	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
19.636	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
19.716	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
19.976	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
20.056	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
20.136	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
20.216	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
20.476	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
20.556	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
20.636	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
20.716	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
20.976	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
21.056	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
21.136	0.05	Adapter 3839Hz	3	3.839	70.00	0.437
