onset	duration	trial_type	scan	frequency_kHz	level_dB_SPL	bandwidth_kHz
2.5	0.05	Adapter 251Hz	1	0.251	70.00	0.052
2.58	0.05	Adapter 251Hz	1	0.251	70.00	0.052
2.66	0.05	Adapter 251Hz	1	0.251	70.00	0.052
2.74	0.05	Adapter 251Hz	1	0.251	70.00	0.052
3.0	0.05	Adapter 251Hz	1	0.251	70.00	0.052
3.08	0.05	Adapter 251Hz	1	0.251	70.00	0.052
3.16	0.05	Adapter 251Hz	1	0.251	70.00	0.052
3.24	0.05	Adapter 251Hz	1	0.251	70.00	0.052
3.5	0.05	Adapter 251Hz	1	0.251	70.00	0.052
3.58	0.05	Adapter 251Hz	1	0.251	70.00	0.052
3.66	0.05	Adapter 251Hz	1	0.251	70.00	0.052
3.74	0.05	Adapter 251Hz	1	0.251	70.00	0.052
4.0	0.05	Adapter 251Hz	1	0.251	70.00	0.052
4.08	0.05	Adapter 251Hz	1	0.251	70.00	0.052
4.16	0.05	Adapter 251Hz	1	0.251	70.00	0.052
4.24	0.05	Adapter 251Hz	1	0.251	70.00	0.052
4.5	0.05	Adapter 251Hz	1	0.251	70.00	0.052
4.58	0.05	Adapter 251Hz	1	0.251	70.00	0.052
4.66	0.05	Adapter 251Hz	1	0.251	70.00	0.052
4.74	0.05	Adapter 251Hz	1	0.251	70.00	0.052
5.0	0.05	Adapter 251Hz	1	0.251	70.00	0.052
5.08	0.05	Adapter 251Hz	1	0.251	70.00	0.052
5.16	0.05	Adapter 251Hz	1	0.251	70.00	0.052
5.24	0.05	Adapter 251Hz	1	0.251	70.00	0.052
5.5	0.05	Adapter 251Hz	1	0.251	70.00	0.052
5.58	0.05	Adapter 251Hz	1	0.251	70.00	0.052
5.66	0.05	Adapter 251Hz	1	0.251	70.00	0.052
5.74	0.05	Adapter 251Hz	1	0.251	70.00	0.052
6.0	0.05	Adapter 251Hz	1	0.251	70.00	0.052
6.08	0.05	Adapter 251Hz	1	0.251	70.00	0.052
6.16	0.05	Adapter 251Hz	1	0.251	70.00	0.052
6.24	0.05	Adapter 251Hz	1	0.251	70.00	0.052
6.5	0.05	Adapter 251Hz	1	0.251	70.00	0.052
6.58	0.05	Adapter 251Hz	1	0.251	70.00	0.052
6.66	0.05	Adapter 251Hz	1	0.251	70.00	0.052
6.74	0.05	Adapter 251Hz	1	0.251	70.00	0.052
7.0	0.05	Adapter 251Hz	1	0.251	70.00	0.052
7.08	0.05	Adapter 251Hz	1	0.251	70.00	0.052
7.16	0.05	Adapter 251Hz	1	0.251	70.00	0.052
7.24	0.05	Adapter 251Hz	1	0.251	70.00	0.052
10.004	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
10.084	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
10.164	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
10.244	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
10.324	0.05	Adapter 1501Hz Probe 3839Hz	2	3.839	70.00	0.437
10.504	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
10.584	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
10.664	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
10.744	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
10.824	0.05	Adapter 1501Hz Probe 3839Hz	2	3.839	70.00	0.437
11.004	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
11.084	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
11.164	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
11.244	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
11.324	0.05	Adapter 1501Hz Probe 3839Hz	2	3.839	70.00	0.437
11.504	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
11.584	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
11.664	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
11.744	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
11.824	0.05	Adapter 1501Hz Probe 3839Hz	2	3.839	70.00	0.437
12.004	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
12.084	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
12.164	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
12.244	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
12.324	0.05	Adapter 1501Hz Probe 3839Hz	2	3.839	70.00	0.437
12.504	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
12.584	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
12.664	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
12.744	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
12.824	0.05	Adapter 1501Hz Probe 3839Hz	2	3.839	70.00	0.437
13.004	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
13.084	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
13.164	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
13.244	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
13.324	0.05	Adapter 1501Hz Probe 3839Hz	2	3.839	70.00	0.437
13.504	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
13.584	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
13.664	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
13.744	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
13.824	0.05	Adapter 1501Hz Probe 3839Hz	2	3.839	70.00	0.437
14.004	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
14.084	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
14.164	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
14.244	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
14.324	0.05	Adapter 1501Hz Probe 3839Hz	2	3.839	70.00	0.437
14.504	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
14.584	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
14.664	0.05	Adapter 1501Hz Probe 3839Hz	2	1.501	70.00	0.186
