onset	duration	trial_type	scan	frequency_kHz	level_dB_SPL	bandwidth_kHz
10.004	0.05	Adapter 251Hz	2	0.251	70.00	0.052
10.084	0.05	Adapter 251Hz	2	0.251	70.00	0.052
10.164	0.05	Adapter 251Hz	2	0.251	70.00	0.052
10.244	0.05	Adapter 251Hz	2	0.251	70.00	0.052
10.504	0.05	Adapter 251Hz	2	0.251	70.00	0.052
10.584	0.05	Adapter 251Hz	2	0.251	70.00	0.052
10.664	0.05	Adapter 251Hz	2	0.251	70.00	0.052
10.744	0.05	Adapter 251Hz	2	0.251	70.00	0.052
11.004	0.05	Adapter 251Hz	2	0.251	70.00	0.052
11.084	0.05	Adapter 251Hz	2	0.251	70.00	0.052
11.164	0.05	Adapter 251Hz	2	0.251	70.00	0.052
11.244	0.05	Adapter 251Hz	2	0.251	70.00	0.052
11.504	0.05	Adapter 251Hz	2	0.251	70.00	0.052
11.584	0.05	Adapter 251Hz	2	0.251	70.00	0.052
11.664	0.05	Adapter 251Hz	2	0.251	70.00	0.052
11.744	0.05	Adapter 251Hz	2	0.251	70.00	0.052
12.004	0.05	Adapter 251Hz	2	0.251	70.00	0.052
12.084	0.05	Adapter 251Hz	2	0.251	70.00	0.052
12.164	0.05	Adapter 251Hz	2	0.251	70.00	0.052
12.244	0.05	Adapter 251Hz	2	0.251	70.00	0.052
12.504	0.05	Adapter 251Hz	2	0.251	70.00	0.052
12.584	0.05	Adapter 251Hz	2	0.251	70.00	0.052
12.664	0.05	Adapter 251Hz	2	0.251	70.00	0.052
12.744	0.05	Adapter 251Hz	2	0.251	70.00	0.052
13.004	0.05	Adapter 251Hz	2	0.251	70.00	0.052
13.084	0.05	Adapter 251Hz	2	0.251	70.00	0.052
13.164	0.05	Adapter 251Hz	2	0.251	70.00	0.052
13.244	0.05	Adapter 251Hz	2	0.251	70.00	0.052
13.504	0.05	Adapter 251Hz	2	0.251	70.00	0.052
13.584	0.05	Adapter 251Hz	2	0.251	70.00	0.052
13.664	0.05	Adapter 251Hz	2	0.251	70.00	0.052
13.744	0.05	Adapter 251Hz	2	0.251	70.00	0.052
14.004	0.05	Adapter 251Hz	2	0.251	70.00	0.052
14.084	0.05	Adapter 251Hz	2	0.251	70.00	0.052
14.164	0.05	Adapter 251Hz	2	0.251	70.00	0.052
14.244	0.05	Adapter 251Hz	2	0.251	70.00	0.052
14.504	0.05	Adapter 251Hz	2	0.251	70.00	0.052
14.584	0.05	Adapter 251Hz	2	0.251	70.00	0.052
14.664	0.05	Adapter 251Hz	2	0.251	70.00	0.052
14.744	0.05	Adapter 251Hz	2	0.251	70.00	0.052
24.964	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
25.044	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
25.124	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
25.204	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
25.464	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
25.544	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
25.624	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
25.704	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
25.964	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
26.044	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
26.124	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
26.204	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
26.464	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
26.544	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
26.624	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
26.704	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
26.964	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
27.044	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
27.124	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
27.204	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
27.464	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
27.544	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
27.624	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
27.704	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
27.964	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
28.044	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
28.124	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
28.204	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
28.464	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
28.544	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
28.624	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
28.704	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
28.964	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
29.044	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
29.124	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
29.204	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
29.464	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
29.544	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
29.624	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
29.704	0.05	Adapter 1501Hz	4	1.501	70.00	0.186
32.484	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
32.564	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
32.644	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
32.724	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
32.984	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
33.064	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
33.144	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
33.224	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
33.484	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
33.564	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
33.644	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
33.724	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
33.984	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
34.064	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
34.144	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
34.224	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
34.484	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
34.564	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
34.644	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
34.724	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
34.984	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
35.064	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
35.144	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
35.224	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
35.484	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
35.564	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
35.644	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
35.724	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
35.984	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
36.064	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
36.144	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
36.224	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
36.484	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
36.564	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
36.644	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
36.724	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
36.984	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
37.064	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
37.144	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
37.224	0.05	Adapter 3839Hz	5	3.839	70.00	0.437
39.956	0.05	Adapter 6009Hz	6	6.009	70.00	0.671
40.036	0.05	Adapter 6009Hz	6	6.009	70.00	0.671
40.116	0.05	Adapter 6009Hz	6	6.009	70.00	0.671
40.196	0.05	Adapter 6009Hz	6	6.009	70.00	0.671
40.456	0.05	Adapter 6009Hz	6	6.009	70.00	0.671
40.536	0.05	Adapter 6009Hz	6	6.009	70.00	0.671
40.616	0.05	Adapter 6009Hz	6	6.009	70.00	0.671
40.696	0.05	Adapter 6009Hz	6	6.009	70.00	0.671
40.956	0.05	Adapter 6009Hz	6	6.009	70.00	0.671
41.036	0.05	Adapter 6009Hz	6	6.009	70.00	0.671
41.116	0.05	Adapter 6009Hz	6	6.009	70.00	0.671
41.196	0.05	Adapter 6009Hz	6	6.009	70.00	0.671
41.456	0.05	Adapter 6009Hz	6	6.009	70.00	0.671
41.536	0.05	Adapter 6009Hz	6	6.009	70.00	0.671
41.616	0.05	Adapter 6009Hz	6	6.009	70.00	0.671
41.696	0.05	Adapter 6009Hz	6	6.009	70.00	0.671
41.956	0.05	Adapter 6009Hz	6	6.009	70.00	0.671
42.036	0.05	Adapter 6009Hz	6	6.009	70.00	0.671
42.116	0.05	Adapter 6009Hz	6	6.009	70.00	0.671
42.196	0.05	Adapter 6009Hz	6	6.009	70.00	0.671
