onset	duration	trial_type	scan	frequency_kHz	level_dB_SPL	bandwidth_kHz
2.5	0.2	Adapter 6009Hz	1	6.009	70.00	0.671
3.0	0.2	Adapter 6009Hz	1	6.009	70.00	0.671
3.5	0.2	Adapter 6009Hz	1	6.009	70.00	0.671
4.0	0.2	Adapter 6009Hz	1	6.009	70.00	0.671
4.5	0.2	Adapter 6009Hz	1	6.009	70.00	0.671
5.0	0.2	Adapter 6009Hz	1	6.009	70.00	0.671
5.5	0.2	Adapter 6009Hz	1	6.009	70.00	0.671
6.0	0.2	Adapter 6009Hz	1	6.009	70.00	0.671
6.5	0.2	Adapter 6009Hz	1	6.009	70.00	0.671
7.0	0.2	Adapter 6009Hz	1	6.009	70.00	0.671
10.249	0.05	Probe 3839Hz	2	3.839	70.00	0.437
10.749	0.05	Probe 3839Hz	2	3.839	70.00	0.437
11.249	0.05	Probe 3839Hz	2	3.839	70.00	0.437
11.749	0.05	Probe 3839Hz	2	3.839	70.00	0.437
12.249	0.05	Probe 3839Hz	2	3.839	70.00	0.437
12.749	0.05	Probe 3839Hz	2	3.839	70.00	0.437
13.249	0.05	Probe 3839Hz	2	3.839	70.00	0.437
13.749	0.05	Probe 3839Hz	2	3.839	70.00	0.437
14.249	0.05	Probe 3839Hz	2	3.839	70.00	0.437
14.749	0.05	Probe 3839Hz	2	3.839	70.00	0.437
17.554	0.2	Adapter 899Hz Probe 3839Hz	3	0.899	70.00	0.121
17.784	0.05	Adapter 899Hz Probe 3839Hz	3	3.839	70.00	0.437
18.054	0.2	Adapter 899Hz Probe 3839Hz	3	0.899	70.00	0.121
18.284	0.05	Adapter 899Hz Probe 3839Hz	3	3.839	70.00	0.437
18.554	0.2	Adapter 899Hz Probe 3839Hz	3	0.899	70.00	0.121
18.784	0.05	Adapter 899Hz Probe 3839Hz	3	3.839	70.00	0.437
19.054	0.2	Adapter 899Hz Probe 3839Hz	3	0.899	70.00	0.121
19.284	0.05	Adapter 899Hz Probe 3839Hz	3	3.839	70.00	0.437
19.554	0.2	Adapter 899Hz Probe 3839Hz	3	0.899	70.00	0.121
19.784	0.05	Adapter 899Hz Probe 3839Hz	3	3.839	70.00	0.437
20.054	0.2	Adapter 899Hz Probe 3839Hz	3	0.899	70.00	0.121
20.284	0.05	Adapter 899Hz Probe 3839Hz	3	3.839	70.00	0.437
20.554	0.2	Adapter 899Hz Probe 3839Hz	3	0.899	70.00	0.121
20.784	0.05	Adapter 899Hz Probe 3839Hz	3	3.839	70.00	0.437
21.054	0.2	Adapter 899Hz Probe 3839Hz	3	0.899	70.00	0.121
21.284	0.05	Adapter 899Hz Probe 3839Hz	3	3.839	70.00	0.437
21.554	0.2	Adapter 899Hz Probe 3839Hz	3	0.899	70.00	0.121
21.784	0.05	Adapter 899Hz Probe 3839Hz	3	3.839	70.00	0.437
22.054	0.2	Adapter 899Hz Probe 3839Hz	3	0.899	70.00	0.121
22.284	0.05	Adapter 899Hz Probe 3839Hz	3	3.839	70.00	0.437
32.53	0.2	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
32.76	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
33.03	0.2	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
33.26	0.05	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
33.53	0.2	Adapter 3839Hz Probe 3839Hz	5	3.839	70.00	0.437
