onset	duration	trial_type	scan	frequency_kHz	level_dB_SPL	bandwidth_kHz
2.5	0.2	Adapter 6009Hz	1	6.009	70.00	0.671
3.0	0.2	Adapter 6009Hz	1	6.009	70.00	0.671
3.5	0.2	Adapter 6009Hz	1	6.009	70.00	0.671
4.0	0.2	Adapter 6009Hz	1	6.009	70.00	0.671
4.5	0.2	Adapter 6009Hz	1	6.009	70.00	0.671
5.0	0.2	Adapter 6009Hz	1	6.009	70.00	0.671
5.5	0.2	Adapter 6009Hz	1	6.009	70.00	0.671
6.0	0.2	Adapter 6009Hz	1	6.009	70.00	0.671
6.5	0.2	Adapter 6009Hz	1	6.009	70.00	0.671
7.0	0.2	Adapter 6009Hz	1	6.009	70.00	0.671
10.035	0.2	Adapter 2423Hz	2	2.423	70.00	0.285
10.535	0.2	Adapter 2423Hz	2	2.423	70.00	0.285
11.035	0.2	Adapter 2423Hz	2	2.423	70.00	0.285
11.535	0.2	Adapter 2423Hz	2	2.423	70.00	0.285
12.035	0.2	Adapter 2423Hz	2	2.423	70.00	0.285
12.535	0.2	Adapter 2423Hz	2	2.423	70.00	0.285
13.035	0.2	Adapter 2423Hz	2	2.423	70.00	0.285
13.535	0.2	Adapter 2423Hz	2	2.423	70.00	0.285
14.035	0.2	Adapter 2423Hz	2	2.423	70.00	0.285
14.535	0.2	Adapter 2423Hz	2	2.423	70.00	0.285
17.507	0.2	Adapter 1501Hz	3	1.501	70.00	0.186
18.007	0.2	Adapter 1501Hz	3	1.501	70.00	0.186
18.507	0.2	Adapter 1501Hz	3	1.501	70.00	0.186
19.007	0.2	Adapter 1501Hz	3	1.501	70.00	0.186
19.507	0.2	Adapter 1501Hz	3	1.501	70.00	0.186
20.007	0.2	Adapter 1501Hz	3	1.501	70.00	0.186
20.507	0.2	Adapter 1501Hz	3	1.501	70.00	0.186
21.007	0.2	Adapter 1501Hz	3	1.501	70.00	0.186
21.507	0.2	Adapter 1501Hz	3	1.501	70.00	0.186
22.007	0.2	Adapter 1501Hz	3	1.501	70.00	0.186
25.042	0.2	Adapter 507Hz	4	0.507	70.00	0.079
25.542	0.2	Adapter 507Hz	4	0.507	70.00	0.079
26.042	0.2	Adapter 507Hz	4	0.507	70.00	0.079
26.542	0.2	Adapter 507Hz	4	0.507	70.00	0.079
27.042	0.2	Adapter 507Hz	4	0.507	70.00	0.079
27.542	0.2	Adapter 507Hz	4	0.507	70.00	0.079
28.042	0.2	Adapter 507Hz	4	0.507	70.00	0.079
28.542	0.2	Adapter 507Hz	4	0.507	70.00	0.079
29.042	0.2	Adapter 507Hz	4	0.507	70.00	0.079
29.542	0.2	Adapter 507Hz	4	0.507	70.00	0.079
32.515	0.2	Adapter 507Hz Probe 3839Hz	5	0.507	70.00	0.079
32.745	0.05	Adapter 507Hz Probe 3839Hz	5	3.839	70.00	0.437
33.015	0.2	Adapter 507Hz Probe 3839Hz	5	0.507	70.00	0.079
33.245	0.05	Adapter 507Hz Probe 3839Hz	5	3.839	70.00	0.437
33.515	0.2	Adapter 507Hz Probe 3839Hz	5	0.507	70.00	0.079
33.745	0.05	Adapter 507Hz Probe 3839Hz	5	3.839	70.00	0.437
34.015	0.2	Adapter 507Hz Probe 3839Hz	5	0.507	70.00	0.079
34.245	0.05	Adapter 507Hz Probe 3839Hz	5	3.839	70.00	0.437
34.515	0.2	Adapter 507Hz Probe 3839Hz	5	0.507	70.00	0.079
