onset	duration	trial_type	scan	frequency_kHz	level_dB_SPL	bandwidth_kHz
9.972	0.2	Adapter 3839Hz	2	3.839	70.00	0.437
10.472	0.2	Adapter 3839Hz	2	3.839	70.00	0.437
10.972	0.2	Adapter 3839Hz	2	3.839	70.00	0.437
11.472	0.2	Adapter 3839Hz	2	3.839	70.00	0.437
11.972	0.2	Adapter 3839Hz	2	3.839	70.00	0.437
12.472	0.2	Adapter 3839Hz	2	3.839	70.00	0.437
12.972	0.2	Adapter 3839Hz	2	3.839	70.00	0.437
13.472	0.2	Adapter 3839Hz	2	3.839	70.00	0.437
13.972	0.2	Adapter 3839Hz	2	3.839	70.00	0.437
14.472	0.2	Adapter 3839Hz	2	3.839	70.00	0.437
17.523	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
17.753	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
18.023	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
18.253	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
18.523	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
18.753	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
19.023	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
19.253	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
19.523	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
19.753	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
20.023	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
20.253	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
20.523	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
20.753	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
21.023	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
21.253	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
21.523	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
21.753	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
22.023	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
22.253	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
24.995	0.2	Adapter 251Hz	4	0.251	70.00	0.052
25.495	0.2	Adapter 251Hz	4	0.251	70.00	0.052
25.995	0.2	Adapter 251Hz	4	0.251	70.00	0.052
26.495	0.2	Adapter 251Hz	4	0.251	70.00	0.052
26.995	0.2	Adapter 251Hz	4	0.251	70.00	0.052
27.495	0.2	Adapter 251Hz	4	0.251	70.00	0.052
27.995	0.2	Adapter 251Hz	4	0.251	70.00	0.052
