onset	duration	trial_type	scan	frequency_kHz	level_dB_SPL	bandwidth_kHz
2.5	0.2	Adapter 251Hz	1	0.251	70.00	0.052
3.0	0.2	Adapter 251Hz	1	0.251	70.00	0.052
3.5	0.2	Adapter 251Hz	1	0.251	70.00	0.052
4.0	0.2	Adapter 251Hz	1	0.251	70.00	0.052
4.5	0.2	Adapter 251Hz	1	0.251	70.00	0.052
5.0	0.2	Adapter 251Hz	1	0.251	70.00	0.052
5.5	0.2	Adapter 251Hz	1	0.251	70.00	0.052
6.0	0.2	Adapter 251Hz	1	0.251	70.00	0.052
6.5	0.2	Adapter 251Hz	1	0.251	70.00	0.052
7.0	0.2	Adapter 251Hz	1	0.251	70.00	0.052
10.034	0.2	Adapter 899Hz	2	0.899	70.00	0.121
10.534	0.2	Adapter 899Hz	2	0.899	70.00	0.121
11.034	0.2	Adapter 899Hz	2	0.899	70.00	0.121
11.534	0.2	Adapter 899Hz	2	0.899	70.00	0.121
12.034	0.2	Adapter 899Hz	2	0.899	70.00	0.121
12.534	0.2	Adapter 899Hz	2	0.899	70.00	0.121
13.034	0.2	Adapter 899Hz	2	0.899	70.00	0.121
13.534	0.2	Adapter 899Hz	2	0.899	70.00	0.121
14.034	0.2	Adapter 899Hz	2	0.899	70.00	0.121
14.534	0.2	Adapter 899Hz	2	0.899	70.00	0.121
17.522	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
17.752	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
18.022	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
18.252	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
18.522	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
18.752	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
19.022	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
19.252	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
19.522	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
19.752	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
20.022	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
20.252	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
20.522	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
20.752	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
21.022	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
21.252	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
21.522	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
21.752	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
22.022	0.2	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
22.252	0.05	Adapter 3839Hz Probe 3839Hz	3	3.839	70.00	0.437
25.057	0.2	Adapter 2423Hz Probe 3839Hz	4	2.423	70.00	0.285
25.287	0.05	Adapter 2423Hz Probe 3839Hz	4	3.839	70.00	0.437
25.557	0.2	Adapter 2423Hz Probe 3839Hz	4	2.423	70.00	0.285
25.787	0.05	Adapter 2423Hz Probe 3839Hz	4	3.839	70.00	0.437
26.057	0.2	Adapter 2423Hz Probe 3839Hz	4	2.423	70.00	0.285
26.287	0.05	Adapter 2423Hz Probe 3839Hz	4	3.839	70.00	0.437
26.557	0.2	Adapter 2423Hz Probe 3839Hz	4	2.423	70.00	0.285
26.787	0.05	Adapter 2423Hz Probe 3839Hz	4	3.839	70.00	0.437
27.057	0.2	Adapter 2423Hz Probe 3839Hz	4	2.423	70.00	0.285
27.287	0.05	Adapter 2423Hz Probe 3839Hz	4	3.839	70.00	0.437
27.557	0.2	Adapter 2423Hz Probe 3839Hz	4	2.423	70.00	0.285
27.787	0.05	Adapter 2423Hz Probe 3839Hz	4	3.839	70.00	0.437
28.057	0.2	Adapter 2423Hz Probe 3839Hz	4	2.423	70.00	0.285
28.287	0.05	Adapter 2423Hz Probe 3839Hz	4	3.839	70.00	0.437
28.557	0.2	Adapter 2423Hz Probe 3839Hz	4	2.423	70.00	0.285
28.787	0.05	Adapter 2423Hz Probe 3839Hz	4	3.839	70.00	0.437
29.057	0.2	Adapter 2423Hz Probe 3839Hz	4	2.423	70.00	0.285
29.287	0.05	Adapter 2423Hz Probe 3839Hz	4	3.839	70.00	0.437
29.557	0.2	Adapter 2423Hz Probe 3839Hz	4	2.423	70.00	0.285
29.787	0.05	Adapter 2423Hz Probe 3839Hz	4	3.839	70.00	0.437
32.545	0.2	Adapter 507Hz Probe 3839Hz	5	0.507	70.00	0.079
32.775	0.05	Adapter 507Hz Probe 3839Hz	5	3.839	70.00	0.437
33.045	0.2	Adapter 507Hz Probe 3839Hz	5	0.507	70.00	0.079
33.275	0.05	Adapter 507Hz Probe 3839Hz	5	3.839	70.00	0.437
33.545	0.2	Adapter 507Hz Probe 3839Hz	5	0.507	70.00	0.079
33.775	0.05	Adapter 507Hz Probe 3839Hz	5	3.839	70.00	0.437
34.045	0.2	Adapter 507Hz Probe 3839Hz	5	0.507	70.00	0.079
34.275	0.05	Adapter 507Hz Probe 3839Hz	5	3.839	70.00	0.437
34.545	0.2	Adapter 507Hz Probe 3839Hz	5	0.507	70.00	0.079
34.775	0.05	Adapter 507Hz Probe 3839Hz	5	3.839	70.00	0.437
35.045	0.2	Adapter 507Hz Probe 3839Hz	5	0.507	70.00	0.079
35.275	0.05	Adapter 507Hz Probe 3839Hz	5	3.839	70.00	0.437
35.545	0.2	Adapter 507Hz Probe 3839Hz	5	0.507	70.00	0.079
35.775	0.05	Adapter 507Hz Probe 3839Hz	5	3.839	70.00	0.437
36.045	0.2	Adapter 507Hz Probe 3839Hz	5	0.507	70.00	0.079
36.275	0.05	Adapter 507Hz Probe 3839Hz	5	3.839	70.00	0.437
36.545	0.2	Adapter 507Hz Probe 3839Hz	5	0.507	70.00	0.079
36.775	0.05	Adapter 507Hz Probe 3839Hz	5	3.839	70.00	0.437
37.045	0.2	Adapter 507Hz Probe 3839Hz	5	0.507	70.00	0.079
37.275	0.05	Adapter 507Hz Probe 3839Hz	5	3.839	70.00	0.437
47.521	0.2	Adapter 899Hz Probe 3839Hz	7	0.899	70.00	0.121
47.751	0.05	Adapter 899Hz Probe 3839Hz	7	3.839	70.00	0.437
48.021	0.2	Adapter 899Hz Probe 3839Hz	7	0.899	70.00	0.121
48.251	0.05	Adapter 899Hz Probe 3839Hz	7	3.839	70.00	0.437
48.521	0.2	Adapter 899Hz Probe 3839Hz	7	0.899	70.00	0.121
48.751	0.05	Adapter 899Hz Probe 3839Hz	7	3.839	70.00	0.437
49.021	0.2	Adapter 899Hz Probe 3839Hz	7	0.899	70.00	0.121
49.251	0.05	Adapter 899Hz Probe 3839Hz	7	3.839	70.00	0.437
49.521	0.2	Adapter 899Hz Probe 3839Hz	7	0.899	70.00	0.121
49.751	0.05	Adapter 899Hz Probe 3839Hz	7	3.839	70.00	0.437
50.021	0.2	Adapter 899Hz Probe 3839Hz	7	0.899	70.00	0.121
50.251	0.05	Adapter 899Hz Probe 3839Hz	7	3.839	70.00	0.437
50.521	0.2	Adapter 899Hz Probe 3839Hz	7	0.899	70.00	0.121
50.751	0.05	Adapter 899Hz Probe 3839Hz	7	3.839	70.00	0.437
51.021	0.2	Adapter 899Hz Probe 3839Hz	7	0.899	70.00	0.121
51.251	0.05	Adapter 899Hz Probe 3839Hz	7	3.839	70.00	0.437
51.521	0.2	Adapter 899Hz Probe 3839Hz	7	0.899	70.00	0.121
51.751	0.05	Adapter 899Hz Probe 3839Hz	7	3.839	70.00	0.437
52.021	0.2	Adapter 899Hz Probe 3839Hz	7	0.899	70.00	0.121
52.251	0.05	Adapter 899Hz Probe 3839Hz	7	3.839	70.00	0.437
55.056	0.2	Adapter 2423Hz	8	2.423	70.00	0.285
55.556	0.2	Adapter 2423Hz	8	2.423	70.00	0.285
56.056	0.2	Adapter 2423Hz	8	2.423	70.00	0.285
56.556	0.2	Adapter 2423Hz	8	2.423	70.00	0.285
57.056	0.2	Adapter 2423Hz	8	2.423	70.00	0.285
57.556	0.2	Adapter 2423Hz	8	2.423	70.00	0.285
58.056	0.2	Adapter 2423Hz	8	2.423	70.00	0.285
58.556	0.2	Adapter 2423Hz	8	2.423	70.00	0.285
59.056	0.2	Adapter 2423Hz	8	2.423	70.00	0.285
59.556	0.2	Adapter 2423Hz	8	2.423	70.00	0.285
62.529	0.2	Adapter 1501Hz	9	1.501	70.00	0.186
63.029	0.2	Adapter 1501Hz	9	1.501	70.00	0.186
63.529	0.2	Adapter 1501Hz	9	1.501	70.00	0.186
64.029	0.2	Adapter 1501Hz	9	1.501	70.00	0.186
64.529	0.2	Adapter 1501Hz	9	1.501	70.00	0.186
65.029	0.2	Adapter 1501Hz	9	1.501	70.00	0.186
65.529	0.2	Adapter 1501Hz	9	1.501	70.00	0.186
66.029	0.2	Adapter 1501Hz	9	1.501	70.00	0.186
66.529	0.2	Adapter 1501Hz	9	1.501	70.00	0.186
67.029	0.2	Adapter 1501Hz	9	1.501	70.00	0.186
85.008	0.2	Adapter 6009Hz	12	6.009	70.00	0.671
85.508	0.2	Adapter 6009Hz	12	6.009	70.00	0.671
86.008	0.2	Adapter 6009Hz	12	6.009	70.00	0.671
86.508	0.2	Adapter 6009Hz	12	6.009	70.00	0.671
87.008	0.2	Adapter 6009Hz	12	6.009	70.00	0.671
87.508	0.2	Adapter 6009Hz	12	6.009	70.00	0.671
88.008	0.2	Adapter 6009Hz	12	6.009	70.00	0.671
88.508	0.2	Adapter 6009Hz	12	6.009	70.00	0.671
89.008	0.2	Adapter 6009Hz	12	6.009	70.00	0.671
89.508	0.2	Adapter 6009Hz	12	6.009	70.00	0.671
92.757	0.05	Probe 3839Hz	13	3.839	70.00	0.437
93.257	0.05	Probe 3839Hz	13	3.839	70.00	0.437
93.757	0.05	Probe 3839Hz	13	3.839	70.00	0.437
94.257	0.05	Probe 3839Hz	13	3.839	70.00	0.437
94.757	0.05	Probe 3839Hz	13	3.839	70.00	0.437
95.257	0.05	Probe 3839Hz	13	3.839	70.00	0.437
95.757	0.05	Probe 3839Hz	13	3.839	70.00	0.437
96.257	0.05	Probe 3839Hz	13	3.839	70.00	0.437
96.757	0.05	Probe 3839Hz	13	3.839	70.00	0.437
97.257	0.05	Probe 3839Hz	13	3.839	70.00	0.437
100.0	0.2	Adapter 3839Hz	14	3.839	70.00	0.437
100.5	0.2	Adapter 3839Hz	14	3.839	70.00	0.437
101.0	0.2	Adapter 3839Hz	14	3.839	70.00	0.437
101.5	0.2	Adapter 3839Hz	14	3.839	70.00	0.437
102.0	0.2	Adapter 3839Hz	14	3.839	70.00	0.437
102.5	0.2	Adapter 3839Hz	14	3.839	70.00	0.437
