onset	duration	trial_type	scan	frequency_kHz	level_dB_SPL	bandwidth_kHz
2.5	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
2.58	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
2.66	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
2.74	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
3.0	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
3.08	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
3.16	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
3.24	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
3.5	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
3.58	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
3.66	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
3.74	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
4.0	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
4.08	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
4.16	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
4.24	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
4.5	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
4.58	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
4.66	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
4.74	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
5.0	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
5.08	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
5.16	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
5.24	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
5.5	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
5.58	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
5.66	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
5.74	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
6.0	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
6.08	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
6.16	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
6.24	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
6.5	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
6.58	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
6.66	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
6.74	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
7.0	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
7.08	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
7.16	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
7.24	0.05	Adapter 6009Hz	1	6.009	70.00	0.671
9.988	0.05	Adapter 3839Hz	2	3.839	70.00	0.437
10.068	0.05	Adapter 3839Hz	2	3.839	70.00	0.437
10.148	0.05	Adapter 3839Hz	2	3.839	70.00	0.437
10.228	0.05	Adapter 3839Hz	2	3.839	70.00	0.437
10.488	0.05	Adapter 3839Hz	2	3.839	70.00	0.437
10.568	0.05	Adapter 3839Hz	2	3.839	70.00	0.437
10.648	0.05	Adapter 3839Hz	2	3.839	70.00	0.437
10.728	0.05	Adapter 3839Hz	2	3.839	70.00	0.437
10.988	0.05	Adapter 3839Hz	2	3.839	70.00	0.437
11.068	0.05	Adapter 3839Hz	2	3.839	70.00	0.437
11.148	0.05	Adapter 3839Hz	2	3.839	70.00	0.437
11.228	0.05	Adapter 3839Hz	2	3.839	70.00	0.437
11.488	0.05	Adapter 3839Hz	2	3.839	70.00	0.437
11.568	0.05	Adapter 3839Hz	2	3.839	70.00	0.437
11.648	0.05	Adapter 3839Hz	2	3.839	70.00	0.437
11.728	0.05	Adapter 3839Hz	2	3.839	70.00	0.437
11.988	0.05	Adapter 3839Hz	2	3.839	70.00	0.437
