onset	duration	trial_type	scan	frequency_kHz	level_dB_SPL	bandwidth_kHz
2.0	0.05	Tone 177Hz	1	0.177	80.00	0.044
2.1	0.2	Tone 177Hz	1	0.177	80.00	0.044
2.35	0.05	Tone 177Hz	1	0.177	80.00	0.044
2.45	0.2	Tone 177Hz	1	0.177	80.00	0.044
2.7	0.05	Tone 177Hz	1	0.177	80.00	0.044
2.8	0.2	Tone 177Hz	1	0.177	80.00	0.044
3.05	0.2	Tone 177Hz	1	0.177	80.00	0.044
3.3	0.2	Tone 177Hz	1	0.177	80.00	0.044
3.55	0.05	Tone 177Hz	1	0.177	80.00	0.044
3.65	0.2	Tone 177Hz	1	0.177	80.00	0.044
3.9	0.05	Tone 177Hz	1	0.177	80.00	0.044
4.0	0.2	Tone 177Hz	1	0.177	80.00	0.044
4.25	0.2	Tone 177Hz	1	0.177	80.00	0.044
4.5	0.05	Tone 177Hz	1	0.177	80.00	0.044
4.6	0.05	Tone 177Hz	1	0.177	80.00	0.044
4.7	0.2	Tone 177Hz	1	0.177	80.00	0.044
4.95	0.2	Tone 177Hz	1	0.177	80.00	0.044
5.2	0.05	Tone 177Hz	1	0.177	80.00	0.044
5.3	0.2	Tone 177Hz	1	0.177	80.00	0.044
5.55	0.05	Tone 177Hz	1	0.177	80.00	0.044
5.65	0.2	Tone 177Hz	1	0.177	80.00	0.044
5.9	0.2	Tone 177Hz	1	0.177	80.00	0.044
6.15	0.2	Tone 177Hz	1	0.177	80.00	0.044
6.4	0.2	Tone 177Hz	1	0.177	80.00	0.044
6.65	0.2	Tone 177Hz	1	0.177	80.00	0.044
6.9	0.05	Tone 177Hz	1	0.177	80.00	0.044
9.504	0.05	Tone 137Hz	2	0.137	80.00	0.039
9.604	0.05	Tone 137Hz	2	0.137	80.00	0.039
9.704	0.05	Tone 137Hz	2	0.137	80.00	0.039
9.804	0.05	Tone 137Hz	2	0.137	80.00	0.039
9.904	0.05	Tone 137Hz	2	0.137	80.00	0.039
10.004	0.2	Tone 137Hz	2	0.137	80.00	0.039
10.254	0.2	Tone 137Hz	2	0.137	80.00	0.039
10.504	0.2	Tone 137Hz	2	0.137	80.00	0.039
10.754	0.05	Tone 137Hz	2	0.137	80.00	0.039
