onset	duration	trial_type	scan	frequency_kHz	level_dB_SPL	bandwidth_kHz
2.0	0.2	Tone 2141Hz	1	2.141	80.00	0.255
2.25	0.2	Tone 2141Hz	1	2.141	80.00	0.255
2.5	0.2	Tone 2141Hz	1	2.141	80.00	0.255
2.75	0.05	Tone 2141Hz	1	2.141	80.00	0.255
2.85	0.05	Tone 2141Hz	1	2.141	80.00	0.255
2.95	0.05	Tone 2141Hz	1	2.141	80.00	0.255
3.05	0.05	Tone 2141Hz	1	2.141	80.00	0.255
3.15	0.2	Tone 2141Hz	1	2.141	80.00	0.255
3.4	0.2	Tone 2141Hz	1	2.141	80.00	0.255
3.65	0.05	Tone 2141Hz	1	2.141	80.00	0.255
3.75	0.2	Tone 2141Hz	1	2.141	80.00	0.255
4.0	0.2	Tone 2141Hz	1	2.141	80.00	0.255
4.25	0.05	Tone 2141Hz	1	2.141	80.00	0.255
4.35	0.2	Tone 2141Hz	1	2.141	80.00	0.255
4.6	0.2	Tone 2141Hz	1	2.141	80.00	0.255
4.85	0.05	Tone 2141Hz	1	2.141	80.00	0.255
4.95	0.05	Tone 2141Hz	1	2.141	80.00	0.255
5.05	0.2	Tone 2141Hz	1	2.141	80.00	0.255
5.3	0.05	Tone 2141Hz	1	2.141	80.00	0.255
5.4	0.05	Tone 2141Hz	1	2.141	80.00	0.255
5.5	0.2	Tone 2141Hz	1	2.141	80.00	0.255
5.75	0.2	Tone 2141Hz	1	2.141	80.00	0.255
6.0	0.2	Tone 2141Hz	1	2.141	80.00	0.255
6.25	0.2	Tone 2141Hz	1	2.141	80.00	0.255
6.5	0.2	Tone 2141Hz	1	2.141	80.00	0.255
6.75	0.2	Tone 2141Hz	1	2.141	80.00	0.255
9.519	0.2	Tone 2688Hz	2	2.688	80.00	0.314
9.769	0.2	Tone 2688Hz	2	2.688	80.00	0.314
10.019	0.2	Tone 2688Hz	2	2.688	80.00	0.314
10.269	0.05	Tone 2688Hz	2	2.688	80.00	0.314
10.369	0.05	Tone 2688Hz	2	2.688	80.00	0.314
10.469	0.2	Tone 2688Hz	2	2.688	80.00	0.314
10.719	0.05	Tone 2688Hz	2	2.688	80.00	0.314
10.819	0.2	Tone 2688Hz	2	2.688	80.00	0.314
11.069	0.2	Tone 2688Hz	2	2.688	80.00	0.314
11.319	0.2	Tone 2688Hz	2	2.688	80.00	0.314
11.569	0.05	Tone 2688Hz	2	2.688	80.00	0.314
11.669	0.2	Tone 2688Hz	2	2.688	80.00	0.314
11.919	0.05	Tone 2688Hz	2	2.688	80.00	0.314
12.019	0.2	Tone 2688Hz	2	2.688	80.00	0.314
12.269	0.2	Tone 2688Hz	2	2.688	80.00	0.314
12.519	0.2	Tone 2688Hz	2	2.688	80.00	0.314
12.769	0.05	Tone 2688Hz	2	2.688	80.00	0.314
12.869	0.2	Tone 2688Hz	2	2.688	80.00	0.314
13.119	0.2	Tone 2688Hz	2	2.688	80.00	0.314
13.369	0.2	Tone 2688Hz	2	2.688	80.00	0.314
13.619	0.2	Tone 2688Hz	2	2.688	80.00	0.314
13.869	0.05	Tone 2688Hz	2	2.688	80.00	0.314
13.969	0.05	Tone 2688Hz	2	2.688	80.00	0.314
14.069	0.2	Tone 2688Hz	2	2.688	80.00	0.314
14.319	0.05	Tone 2688Hz	2	2.688	80.00	0.314
14.419	0.05	Tone 2688Hz	2	2.688	80.00	0.314
17.022	0.05	Tone 1181Hz	3	1.181	80.00	0.152
17.122	0.05	Tone 1181Hz	3	1.181	80.00	0.152
17.222	0.2	Tone 1181Hz	3	1.181	80.00	0.152
17.472	0.05	Tone 1181Hz	3	1.181	80.00	0.152
17.572	0.2	Tone 1181Hz	3	1.181	80.00	0.152
17.822	0.05	Tone 1181Hz	3	1.181	80.00	0.152
17.922	0.05	Tone 1181Hz	3	1.181	80.00	0.152
18.022	0.2	Tone 1181Hz	3	1.181	80.00	0.152
18.272	0.2	Tone 1181Hz	3	1.181	80.00	0.152
18.522	0.2	Tone 1181Hz	3	1.181	80.00	0.152
