onset	duration	trial_type	scan	frequency_kHz	level_dB_SPL	bandwidth_kHz
2.0	0.2	Tone 7199Hz	1	7.199	80.00	0.798
2.25	0.2	Tone 7199Hz	1	7.199	80.00	0.798
2.5	0.2	Tone 7199Hz	1	7.199	80.00	0.798
2.75	0.2	Tone 7199Hz	1	7.199	80.00	0.798
3.0	0.05	Tone 7199Hz	1	7.199	80.00	0.798
3.1	0.05	Tone 7199Hz	1	7.199	80.00	0.798
3.2	0.2	Tone 7199Hz	1	7.199	80.00	0.798
3.45	0.05	Tone 7199Hz	1	7.199	80.00	0.798
3.55	0.05	Tone 7199Hz	1	7.199	80.00	0.798
3.65	0.05	Tone 7199Hz	1	7.199	80.00	0.798
3.75	0.05	Tone 7199Hz	1	7.199	80.00	0.798
3.85	0.05	Tone 7199Hz	1	7.199	80.00	0.798
3.95	0.05	Tone 7199Hz	1	7.199	80.00	0.798
4.05	0.2	Tone 7199Hz	1	7.199	80.00	0.798
4.3	0.2	Tone 7199Hz	1	7.199	80.00	0.798
4.55	0.2	Tone 7199Hz	1	7.199	80.00	0.798
4.8	0.2	Tone 7199Hz	1	7.199	80.00	0.798
5.05	0.2	Tone 7199Hz	1	7.199	80.00	0.798
5.3	0.2	Tone 7199Hz	1	7.199	80.00	0.798
5.55	0.05	Tone 7199Hz	1	7.199	80.00	0.798
5.65	0.2	Tone 7199Hz	1	7.199	80.00	0.798
5.9	0.2	Tone 7199Hz	1	7.199	80.00	0.798
6.15	0.2	Tone 7199Hz	1	7.199	80.00	0.798
6.4	0.2	Tone 7199Hz	1	7.199	80.00	0.798
6.65	0.2	Tone 7199Hz	1	7.199	80.00	0.798
6.9	0.05	Tone 7199Hz	1	7.199	80.00	0.798
9.519	0.2	Tone 2400Hz	2	2.400	80.00	0.283
9.769	0.2	Tone 2400Hz	2	2.400	80.00	0.283
10.019	0.2	Tone 2400Hz	2	2.400	80.00	0.283
10.269	0.05	Tone 2400Hz	2	2.400	80.00	0.283
10.369	0.2	Tone 2400Hz	2	2.400	80.00	0.283
