onset	duration	trial_type	scan	frequency_kHz	level_dB_SPL	bandwidth_kHz
2.5	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
2.58	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
2.66	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
2.74	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
2.82	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
3.0	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
3.08	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
3.16	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
3.24	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
3.32	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
3.5	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
3.58	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
3.66	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
3.74	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
3.82	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
4.0	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
4.08	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
4.16	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
4.24	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
4.32	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
4.5	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
4.58	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
4.66	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
4.74	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
4.82	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
5.0	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
5.08	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
5.16	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
5.24	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
5.32	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
5.5	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
5.58	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
5.66	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
5.74	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
5.82	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
6.0	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
6.08	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
6.16	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
6.24	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
6.32	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
6.5	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
6.58	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
6.66	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
6.74	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
6.82	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
7.0	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
7.08	0.05	Adapter 3839Hz Probe 3839Hz	1	3.839	70.00	0.437
