onset	duration	trial_type	scan	frequency_kHz	level_dB_SPL	bandwidth_kHz
17.445	0.05	Adapter 507Hz	3	0.507	70.00	0.079
17.525	0.05	Adapter 507Hz	3	0.507	70.00	0.079
17.605	0.05	Adapter 507Hz	3	0.507	70.00	0.079
17.685	0.05	Adapter 507Hz	3	0.507	70.00	0.079
17.945	0.05	Adapter 507Hz	3	0.507	70.00	0.079
18.025	0.05	Adapter 507Hz	3	0.507	70.00	0.079
18.105	0.05	Adapter 507Hz	3	0.507	70.00	0.079
18.185	0.05	Adapter 507Hz	3	0.507	70.00	0.079
18.445	0.05	Adapter 507Hz	3	0.507	70.00	0.079
18.525	0.05	Adapter 507Hz	3	0.507	70.00	0.079
18.605	0.05	Adapter 507Hz	3	0.507	70.00	0.079
18.685	0.05	Adapter 507Hz	3	0.507	70.00	0.079
18.945	0.05	Adapter 507Hz	3	0.507	70.00	0.079
19.025	0.05	Adapter 507Hz	3	0.507	70.00	0.079
19.105	0.05	Adapter 507Hz	3	0.507	70.00	0.079
19.185	0.05	Adapter 507Hz	3	0.507	70.00	0.079
19.445	0.05	Adapter 507Hz	3	0.507	70.00	0.079
19.525	0.05	Adapter 507Hz	3	0.507	70.00	0.079
19.605	0.05	Adapter 507Hz	3	0.507	70.00	0.079
19.685	0.05	Adapter 507Hz	3	0.507	70.00	0.079
19.945	0.05	Adapter 507Hz	3	0.507	70.00	0.079
20.025	0.05	Adapter 507Hz	3	0.507	70.00	0.079
20.105	0.05	Adapter 507Hz	3	0.507	70.00	0.079
20.185	0.05	Adapter 507Hz	3	0.507	70.00	0.079
20.445	0.05	Adapter 507Hz	3	0.507	70.00	0.079
20.525	0.05	Adapter 507Hz	3	0.507	70.00	0.079
20.605	0.05	Adapter 507Hz	3	0.507	70.00	0.079
20.685	0.05	Adapter 507Hz	3	0.507	70.00	0.079
20.945	0.05	Adapter 507Hz	3	0.507	70.00	0.079
21.025	0.05	Adapter 507Hz	3	0.507	70.00	0.079
21.105	0.05	Adapter 507Hz	3	0.507	70.00	0.079
21.185	0.05	Adapter 507Hz	3	0.507	70.00	0.079
21.445	0.05	Adapter 507Hz	3	0.507	70.00	0.079
21.525	0.05	Adapter 507Hz	3	0.507	70.00	0.079
21.605	0.05	Adapter 507Hz	3	0.507	70.00	0.079
21.685	0.05	Adapter 507Hz	3	0.507	70.00	0.079
21.945	0.05	Adapter 507Hz	3	0.507	70.00	0.079
22.025	0.05	Adapter 507Hz	3	0.507	70.00	0.079
22.105	0.05	Adapter 507Hz	3	0.507	70.00	0.079
22.185	0.05	Adapter 507Hz	3	0.507	70.00	0.079
24.98	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
25.06	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
25.14	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
25.22	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
25.3	0.05	Adapter 899Hz Probe 3839Hz	4	3.839	70.00	0.437
25.48	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
25.56	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
25.64	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
25.72	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
25.8	0.05	Adapter 899Hz Probe 3839Hz	4	3.839	70.00	0.437
25.98	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
26.06	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
26.14	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
26.22	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
26.3	0.05	Adapter 899Hz Probe 3839Hz	4	3.839	70.00	0.437
26.48	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
26.56	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
26.64	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
26.72	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
26.8	0.05	Adapter 899Hz Probe 3839Hz	4	3.839	70.00	0.437
26.98	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
27.06	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
27.14	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
27.22	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
27.3	0.05	Adapter 899Hz Probe 3839Hz	4	3.839	70.00	0.437
27.48	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
27.56	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
27.64	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
27.72	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
27.8	0.05	Adapter 899Hz Probe 3839Hz	4	3.839	70.00	0.437
27.98	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
28.06	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
28.14	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
28.22	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
28.3	0.05	Adapter 899Hz Probe 3839Hz	4	3.839	70.00	0.437
28.48	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
28.56	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
28.64	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
28.72	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
28.8	0.05	Adapter 899Hz Probe 3839Hz	4	3.839	70.00	0.437
28.98	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
29.06	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
29.14	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
29.22	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
29.3	0.05	Adapter 899Hz Probe 3839Hz	4	3.839	70.00	0.437
29.48	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
29.56	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
29.64	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
29.72	0.05	Adapter 899Hz Probe 3839Hz	4	0.899	70.00	0.121
29.8	0.05	Adapter 899Hz Probe 3839Hz	4	3.839	70.00	0.437
32.452	0.05	Adapter 251Hz	5	0.251	70.00	0.052
32.532	0.05	Adapter 251Hz	5	0.251	70.00	0.052
32.612	0.05	Adapter 251Hz	5	0.251	70.00	0.052
32.692	0.05	Adapter 251Hz	5	0.251	70.00	0.052
32.952	0.05	Adapter 251Hz	5	0.251	70.00	0.052
33.032	0.05	Adapter 251Hz	5	0.251	70.00	0.052
33.112	0.05	Adapter 251Hz	5	0.251	70.00	0.052
33.192	0.05	Adapter 251Hz	5	0.251	70.00	0.052
33.452	0.05	Adapter 251Hz	5	0.251	70.00	0.052
33.532	0.05	Adapter 251Hz	5	0.251	70.00	0.052
33.612	0.05	Adapter 251Hz	5	0.251	70.00	0.052
33.692	0.05	Adapter 251Hz	5	0.251	70.00	0.052
33.952	0.05	Adapter 251Hz	5	0.251	70.00	0.052
34.032	0.05	Adapter 251Hz	5	0.251	70.00	0.052
34.112	0.05	Adapter 251Hz	5	0.251	70.00	0.052
34.192	0.05	Adapter 251Hz	5	0.251	70.00	0.052
34.452	0.05	Adapter 251Hz	5	0.251	70.00	0.052
34.532	0.05	Adapter 251Hz	5	0.251	70.00	0.052
34.612	0.05	Adapter 251Hz	5	0.251	70.00	0.052
34.692	0.05	Adapter 251Hz	5	0.251	70.00	0.052
34.952	0.05	Adapter 251Hz	5	0.251	70.00	0.052
35.032	0.05	Adapter 251Hz	5	0.251	70.00	0.052
35.112	0.05	Adapter 251Hz	5	0.251	70.00	0.052
35.192	0.05	Adapter 251Hz	5	0.251	70.00	0.052
35.452	0.05	Adapter 251Hz	5	0.251	70.00	0.052
35.532	0.05	Adapter 251Hz	5	0.251	70.00	0.052
35.612	0.05	Adapter 251Hz	5	0.251	70.00	0.052
35.692	0.05	Adapter 251Hz	5	0.251	70.00	0.052
35.952	0.05	Adapter 251Hz	5	0.251	70.00	0.052
36.032	0.05	Adapter 251Hz	5	0.251	70.00	0.052
36.112	0.05	Adapter 251Hz	5	0.251	70.00	0.052
36.192	0.05	Adapter 251Hz	5	0.251	70.00	0.052
36.452	0.05	Adapter 251Hz	5	0.251	70.00	0.052
36.532	0.05	Adapter 251Hz	5	0.251	70.00	0.052
36.612	0.05	Adapter 251Hz	5	0.251	70.00	0.052
36.692	0.05	Adapter 251Hz	5	0.251	70.00	0.052
36.952	0.05	Adapter 251Hz	5	0.251	70.00	0.052
37.032	0.05	Adapter 251Hz	5	0.251	70.00	0.052
37.112	0.05	Adapter 251Hz	5	0.251	70.00	0.052
37.192	0.05	Adapter 251Hz	5	0.251	70.00	0.052
39.987	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
40.067	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
40.147	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
40.227	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
40.487	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
40.567	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
40.647	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
40.727	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
40.987	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
41.067	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
41.147	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
41.227	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
41.487	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
41.567	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
41.647	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
41.727	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
41.987	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
42.067	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
42.147	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
42.227	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
42.487	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
42.567	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
42.647	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
42.727	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
42.987	0.05	Adapter 3839Hz	6	3.839	70.00	0.437
