onset	duration	trial_type	scan	frequency_kHz	level_dB_SPL	bandwidth_kHz
2.5	0.2	Adapter 3839Hz	1	3.839	70.00	0.437
3.0	0.2	Adapter 3839Hz	1	3.839	70.00	0.437
3.5	0.2	Adapter 3839Hz	1	3.839	70.00	0.437
4.0	0.2	Adapter 3839Hz	1	3.839	70.00	0.437
4.5	0.2	Adapter 3839Hz	1	3.839	70.00	0.437
5.0	0.2	Adapter 3839Hz	1	3.839	70.00	0.437
5.5	0.2	Adapter 3839Hz	1	3.839	70.00	0.437
6.0	0.2	Adapter 3839Hz	1	3.839	70.00	0.437
6.5	0.2	Adapter 3839Hz	1	3.839	70.00	0.437
7.0	0.2	Adapter 3839Hz	1	3.839	70.00	0.437
10.0	0.2	Adapter 507Hz Probe 3839Hz	2	0.507	70.00	0.079
10.23	0.05	Adapter 507Hz Probe 3839Hz	2	3.839	70.00	0.437
10.5	0.2	Adapter 507Hz Probe 3839Hz	2	0.507	70.00	0.079
10.73	0.05	Adapter 507Hz Probe 3839Hz	2	3.839	70.00	0.437
11.0	0.2	Adapter 507Hz Probe 3839Hz	2	0.507	70.00	0.079
11.23	0.05	Adapter 507Hz Probe 3839Hz	2	3.839	70.00	0.437
11.5	0.2	Adapter 507Hz Probe 3839Hz	2	0.507	70.00	0.079
11.73	0.05	Adapter 507Hz Probe 3839Hz	2	3.839	70.00	0.437
12.0	0.2	Adapter 507Hz Probe 3839Hz	2	0.507	70.00	0.079
12.23	0.05	Adapter 507Hz Probe 3839Hz	2	3.839	70.00	0.437
12.5	0.2	Adapter 507Hz Probe 3839Hz	2	0.507	70.00	0.079
12.73	0.05	Adapter 507Hz Probe 3839Hz	2	3.839	70.00	0.437
13.0	0.2	Adapter 507Hz Probe 3839Hz	2	0.507	70.00	0.079
13.23	0.05	Adapter 507Hz Probe 3839Hz	2	3.839	70.00	0.437
13.5	0.2	Adapter 507Hz Probe 3839Hz	2	0.507	70.00	0.079
13.73	0.05	Adapter 507Hz Probe 3839Hz	2	3.839	70.00	0.437
14.0	0.2	Adapter 507Hz Probe 3839Hz	2	0.507	70.00	0.079
14.23	0.05	Adapter 507Hz Probe 3839Hz	2	3.839	70.00	0.437
14.5	0.2	Adapter 507Hz Probe 3839Hz	2	0.507	70.00	0.079
14.73	0.05	Adapter 507Hz Probe 3839Hz	2	3.839	70.00	0.437
17.515	0.2	Adapter 251Hz	3	0.251	70.00	0.052
18.015	0.2	Adapter 251Hz	3	0.251	70.00	0.052
18.515	0.2	Adapter 251Hz	3	0.251	70.00	0.052
19.015	0.2	Adapter 251Hz	3	0.251	70.00	0.052
19.515	0.2	Adapter 251Hz	3	0.251	70.00	0.052
20.015	0.2	Adapter 251Hz	3	0.251	70.00	0.052
20.515	0.2	Adapter 251Hz	3	0.251	70.00	0.052
21.015	0.2	Adapter 251Hz	3	0.251	70.00	0.052
21.515	0.2	Adapter 251Hz	3	0.251	70.00	0.052
22.015	0.2	Adapter 251Hz	3	0.251	70.00	0.052
24.968	0.2	Adapter 6009Hz	4	6.009	70.00	0.671
25.468	0.2	Adapter 6009Hz	4	6.009	70.00	0.671
25.968	0.2	Adapter 6009Hz	4	6.009	70.00	0.671
26.468	0.2	Adapter 6009Hz	4	6.009	70.00	0.671
26.968	0.2	Adapter 6009Hz	4	6.009	70.00	0.671
27.468	0.2	Adapter 6009Hz	4	6.009	70.00	0.671
27.968	0.2	Adapter 6009Hz	4	6.009	70.00	0.671
28.468	0.2	Adapter 6009Hz	4	6.009	70.00	0.671
28.968	0.2	Adapter 6009Hz	4	6.009	70.00	0.671
29.468	0.2	Adapter 6009Hz	4	6.009	70.00	0.671
32.484	0.2	Adapter 899Hz	5	0.899	70.00	0.121
32.984	0.2	Adapter 899Hz	5	0.899	70.00	0.121
33.484	0.2	Adapter 899Hz	5	0.899	70.00	0.121
33.984	0.2	Adapter 899Hz	5	0.899	70.00	0.121
34.484	0.2	Adapter 899Hz	5	0.899	70.00	0.121
34.984	0.2	Adapter 899Hz	5	0.899	70.00	0.121
35.484	0.2	Adapter 899Hz	5	0.899	70.00	0.121
35.984	0.2	Adapter 899Hz	5	0.899	70.00	0.121
36.484	0.2	Adapter 899Hz	5	0.899	70.00	0.121
36.984	0.2	Adapter 899Hz	5	0.899	70.00	0.121
47.484	0.2	Adapter 6009Hz	7	6.009	70.00	0.671
47.984	0.2	Adapter 6009Hz	7	6.009	70.00	0.671
48.484	0.2	Adapter 6009Hz	7	6.009	70.00	0.671
48.984	0.2	Adapter 6009Hz	7	6.009	70.00	0.671
49.484	0.2	Adapter 6009Hz	7	6.009	70.00	0.671
49.984	0.2	Adapter 6009Hz	7	6.009	70.00	0.671
50.484	0.2	Adapter 6009Hz	7	6.009	70.00	0.671
50.984	0.2	Adapter 6009Hz	7	6.009	70.00	0.671
51.484	0.2	Adapter 6009Hz	7	6.009	70.00	0.671
51.984	0.2	Adapter 6009Hz	7	6.009	70.00	0.671
55.0	0.2	Adapter 507Hz	8	0.507	70.00	0.079
55.5	0.2	Adapter 507Hz	8	0.507	70.00	0.079
56.0	0.2	Adapter 507Hz	8	0.507	70.00	0.079
56.5	0.2	Adapter 507Hz	8	0.507	70.00	0.079
57.0	0.2	Adapter 507Hz	8	0.507	70.00	0.079
57.5	0.2	Adapter 507Hz	8	0.507	70.00	0.079
58.0	0.2	Adapter 507Hz	8	0.507	70.00	0.079
58.5	0.2	Adapter 507Hz	8	0.507	70.00	0.079
59.0	0.2	Adapter 507Hz	8	0.507	70.00	0.079
59.5	0.2	Adapter 507Hz	8	0.507	70.00	0.079
62.515	0.2	Adapter 1501Hz	9	1.501	70.00	0.186
63.015	0.2	Adapter 1501Hz	9	1.501	70.00	0.186
63.515	0.2	Adapter 1501Hz	9	1.501	70.00	0.186
64.015	0.2	Adapter 1501Hz	9	1.501	70.00	0.186
64.515	0.2	Adapter 1501Hz	9	1.501	70.00	0.186
65.015	0.2	Adapter 1501Hz	9	1.501	70.00	0.186
65.515	0.2	Adapter 1501Hz	9	1.501	70.00	0.186
